报告日期,2021-12-31,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
总资产利润率(%),14.82,18.1,19.22,20.49,13.45,8.17,7.21,11.33,10.54,7.38,14.08,10.52,7.77,6.3,8.71,8.28,3.05,9.03,8.35,4.17,4.36,2.57,0.92,
主营业务利润率(%),28.89,28.43,32.39,35.6,33.83,31.27,26.8,33.17,32.48,27.23,39.32,31.61,28,24.3,30.44,27.84,22.59,32.82,41.23,33.98,35.81,37.01,34.74,
总资产净利润率(%),15.84,19.15,20.93,22.55,14.18,8.31,7.33,11.86,10.86,7.53,16.38,11.82,8.17,7.28,10.02,9.01,3.33,9.87,10.01,4.96,5.03,2.6,0.92,
成本费用利润率(%),34.85,35.43,39.09,44.18,37.19,25.78,22.73,31.71,29.13,20.87,46.31,30.05,21.57,15.24,22.33,18.81,8.6,29.32,39.86,21.89,17.85,11.7,4.67,
营业利润率(%),25.67,26.25,28.06,31.06,27.65,19.24,17,22.75,21.25,15.33,30.75,22.07,17.04,12.33,16.89,14.31,8.46,23.15,29.07,18.53,15.28,10.78,4.53,
主营业务成本率(%),70.37,70.84,66.71,63.26,64.91,67.53,72.36,66.27,66.99,72.24,60.11,67.92,71.47,75.08,68.84,71.5,76.8,66.58,58.05,65.38,63.49,62.22,64.5,
销售净利率(%),20.34,20.64,21.88,23.86,21.81,16,14.96,19.07,17.75,14.12,24.3,18.41,14.65,11.06,14.4,11.8,5.43,17.31,19.54,12.38,12.85,9.2,3.69,
净资产收益率(%),18.11,21.71,24.46,26.46,17.73,11.13,10.66,16.6,16.72,12.9,25.85,17.63,12.32,10.51,22.51,20.25,7,18,16.13,8.19,9.17,5.6,3.01,
股本报酬率(%),1620.37,1582.71,1472.18,1324,975.49,751.86,645.52,644.59,544.62,419.11,461.84,473.08,687.02,542.67,526.89,509.79,329.46,338.8,268.93,182.18,--,--,--,
净资产报酬率(%),44.76,49.86,54.82,60.27,56.21,49.62,46.28,49.07,49.11,43.4,52.25,46.91,41.42,37.94,71.47,72.17,60.36,64.08,59.2,53.54,58.45,55.51,47.48,
资产报酬率(%),37.25,41.73,43.64,46.92,42.32,36.38,32.34,33.41,31,25.38,29.13,27.67,25.74,22.54,26.59,27.91,21.5,26.48,25.33,24.23,29.19,30.4,24.93,
销售毛利率(%),--,--,--,36.74,35.09,32.47,27.64,33.73,33.01,27.76,39.89,32.08,28.53,24.92,31.16,29.53,23.2,33.42,41.95,34.62,36.51,37.78,35.5,
三项费用比重(%),4.27,3.87,4.98,5.46,9.62,12.08,13.44,10.42,10.95,11.92,8.79,9.51,11.01,12.21,13.57,13.25,15.08,11.8,13.88,16.78,21.52,28.1,31.85,
非主营比重(%),5.46,5.07,3.83,1.02,11.45,11.09,32.41,6.97,7.01,13.31,5.24,6.06,5.19,9.72,9.14,11.25,5.97,9.5,5.51,5.42,7.93,24.87,47.36,
主营利润比重(%),110,106.37,114.16,115.36,120.01,150.08,136.09,135.42,142.08,154.11,122.22,135.04,156.34,181.41,164.03,173.28,283.98,141.73,142.39,187.46,234.09,347.28,765.26,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
