报告日期,2021-12-31,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
应收账款周转率(次),93.79,142.24,125.31,112.03,87.86,103.89,134.98,175.58,187.57,159.51,115.44,73.27,56.24,71.68,60.36,53.66,86.25,197.92,106.62,46.88,29.71,10.12,6.39,
应收账款周转天数(天),3.84,2.53,2.87,3.21,4.1,3.47,2.67,2.05,1.92,2.26,3.12,4.91,6.4,5.02,5.96,6.71,4.17,1.82,3.38,7.68,12.12,35.56,56.31,
存货周转率(次),13.99,19.86,18.07,15.14,10.57,8.6,8.56,9.98,9.58,7.86,8.51,10.05,8.84,10.6,9.12,10.29,9.09,8.44,8.69,7.61,7.11,4.71,4.06,
固定资产周转率(次),2.55,2.83,2.58,2.12,1.23,0.9,0.86,1.12,1.1,0.99,1.28,1.18,1.04,1.17,1.11,1.15,0.92,0.91,0.86,0.65,0.64,0.44,0.25,
总资产周转率(次),0.78,0.93,0.96,0.95,0.65,0.52,0.49,0.62,0.61,0.53,0.67,0.64,0.56,0.66,0.7,0.76,0.61,0.57,0.51,0.4,0.39,0.28,0.25,
存货周转天数(天),25.74,18.13,19.92,23.77,34.07,41.87,42.03,36.07,37.59,45.82,42.29,35.83,40.73,33.97,39.49,34.99,39.61,42.64,41.45,47.32,50.61,76.36,88.69,
总资产周转天数(天),462.43,387.85,376.33,380.87,553.68,692.84,734.54,578.69,588.33,674.66,534.28,561.01,645.74,546.61,517.46,471.7,587.08,631.14,702.71,898.2,918.84,1275.24,1450.44,
流动资产周转率(次),1.42,1.68,1.86,2.18,2,2.01,1.99,2.44,2.31,1.87,2.49,2.96,2.12,2.36,3.35,4.21,3.09,2.47,2.47,2.34,2.14,1.6,139.79,
流动资产周转天数(天),253.54,214.57,193.9,165.43,180.09,178.94,181.16,147.3,155.54,192.64,144.57,121.67,170.15,152.45,107.49,85.54,116.58,145.65,145.99,154.16,168.57,225.49,2.58,
经营现金净流量对销售收入比率(%),0.2,0.2,0.26,0.28,0.23,0.24,0.19,0.29,0.28,0.25,0.22,0.17,0.28,0.22,0.14,0.19,0.14,0.17,0.44,0.3,0.36,0.38,0.24,
资产的经营现金流量回报率(%),0.15,0.17,0.23,0.24,0.14,0.12,0.09,0.17,0.16,0.13,0.12,0.1,0.15,0.12,0.09,0.13,0.08,0.09,0.19,0.1,0.12,0.11,0.06,
经营现金净流量与净利润的比率(%),0.99,0.96,1.19,1.18,1.06,1.47,1.3,1.52,1.55,1.78,0.89,0.95,1.92,1.97,0.99,1.61,2.59,0.99,2.24,2.45,2.78,4.15,6.39,
经营现金净流量对负债比率(%),0.88,1.06,1.12,1.09,0.58,0.45,0.31,0.54,0.44,0.32,0.28,0.24,0.39,0.31,0.14,0.22,0.12,0.15,0.33,0.19,0.24,0.24,0.12,
现金流量比率(%),103.77,143.65,148.56,137.88,82.23,77.4,48.56,122.63,104.49,79.25,61.75,45.96,58.22,47.13,27.8,44.68,20.6,23.38,50.26,25.59,38.14,39.48,19.98,</tr>

		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
